id,name,neighborhood,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,id,business_id,user_id,stars,date,useful,funny,cool,id,name,review_count,yelping_since,useful,funny,cool,fans,average_stars,compliment_hot,compliment_more,compliment_profile,compliment_cute,compliment_list,compliment_note,compliment_plain,compliment_cool,compliment_funny,compliment_writer,compliment_photos
SzzrUeJGnl_LQAJXMK8wQw,"Omoide Noodles & Bowls",Southwest,"7745 S Rainbow Blvd","Las Vegas",NV,89139,36.0477,-115.244,3.5,295,1,sp0iWWUc_lNtwx4o-NfT2w,SzzrUeJGnl_LQAJXMK8wQw,bydI3xl_ZpDZRbAQMAPITQ,3,"2017-11-27 00:00:00",0,0,0,bydI3xl_ZpDZRbAQMAPITQ,"Lauren Ann",72,"2014-02-02 00:00:00",28,1,9,9,3.92,1,1,0,0,0,1,2,1,1,3,3
uE1sIGWRJwpLPN858FRPRw,"Hershey's Chocolate World","The Strip","3790 Las Vegas Blvd S","Las Vegas",NV,89109,36.102,-115.174,3.5,299,1,Tb9eX_51e_Q5D2Ues2ja4w,uE1sIGWRJwpLPN858FRPRw,bYM27moLhdC-ZmynzYbnnA,3,"2016-02-20 00:00:00",0,0,0,bYM27moLhdC-ZmynzYbnnA,Yoselin,36,"2015-01-13 00:00:00",8,3,0,6,4.47,0,0,0,0,0,0,0,0,0,0,0
W90h9VXUSdRz1_uJhweVPQ,Yusho,"The Strip","3770 Las Vegas Blvd S","Las Vegas",NV,89109,36.1045,-115.177,3,297,0,bc-un8KqQejsvJI9XOMGcg,W90h9VXUSdRz1_uJhweVPQ,BYuqTrJUdC1_WH8waBsRQQ,3,"2016-10-17 00:00:00",1,1,0,BYuqTrJUdC1_WH8waBsRQQ,Donald,4,"2016-05-10 00:00:00",2,0,0,0,3.5,0,0,0,0,0,0,0,0,0,0,0
oH6QAuoTLFaX97oqqpLTMg,"Familia Pizzeria",Southwest,"8090 S Durango Dr","Las Vegas",NV,89113,36.0425,-115.278,4,300,1,p8vJy1N7Vqw1miCWzQqKZQ,oH6QAuoTLFaX97oqqpLTMg,byX-BZzD1ZB3fQMQNpGeOQ,4,"2010-12-13 00:00:00",0,0,0,byX-BZzD1ZB3fQMQNpGeOQ,Andre,31,"2009-02-27 00:00:00",2,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0
EZ4TljJvGenxrkM4JsqtZg,Sushi-ko,Northwest,"7101 W Craig Rd","Las Vegas",NV,89129,36.24,-115.25,3.5,297,1,-Zl66VYpQrtUA_CP2xeEuA,EZ4TljJvGenxrkM4JsqtZg,BzHiU-auAAttWotNyNfm8w,3,"2014-07-21 00:00:00",0,0,0,BzHiU-auAAttWotNyNfm8w,Juliet,26,"2013-12-17 00:00:00",0,0,0,2,3.63,0,0,1,0,0,0,1,0,0,1,0
w6zW6gIyg1sI5V6Wag_SYg,"Teppan Bento",Southeast,"467 E Silverado Ranch, Unit 125","Las Vegas",NV,89183,36.0125,-115.153,4.5,299,1,zlDY3g8anR7gNP8V4PscGw,w6zW6gIyg1sI5V6Wag_SYg,bZvFuBhywp8M0jIwN9PxSg,5,"2015-11-15 00:00:00",1,0,0,bZvFuBhywp8M0jIwN9PxSg,Ian,17,"2011-04-18 00:00:00",1,0,1,1,4.58,0,1,0,0,0,0,1,0,0,0,0
fTtkz2RhWNAp6jKiIzXf_A,"Capriotti's Sandwich Shop","The Strip","322 W. Sahara","Las Vegas",NV,89102,36.1441,-115.161,4,296,1,ABTChXlQJ5uItbTJi5tgig,fTtkz2RhWNAp6jKiIzXf_A,b_A2oyeyBd9FZVvI2fOCZg,4,"2012-11-08 00:00:00",0,0,0,b_A2oyeyBd9FZVvI2fOCZg,David,107,"2010-09-02 00:00:00",0,0,0,0,3.56,0,0,0,0,0,0,3,3,3,0,0
cNx3qzQ55JXpjZEt4lc7Tg,"Recess Italian Ice & Desserts","Spring Valley","5035 S Fort Apache Rd, Ste 104","Las Vegas",NV,89148,36.0977,-115.298,4,300,1,wuKf22nxaabE8nj7jxhNGg,cNx3qzQ55JXpjZEt4lc7Tg,B_WRwm9rPZkYGuDJ_qf5gw,5,"2016-10-02 00:00:00",0,0,0,B_WRwm9rPZkYGuDJ_qf5gw,Theresa,4,"2012-01-25 00:00:00",0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
w6zW6gIyg1sI5V6Wag_SYg,"Teppan Bento",Southeast,"467 E Silverado Ranch, Unit 125","Las Vegas",NV,89183,36.0125,-115.153,4.5,299,1,3xieRoT4dT3aB07wPN98vg,w6zW6gIyg1sI5V6Wag_SYg,C-TErBQGPzAFnYWrq0Idrw,5,"2015-12-14 00:00:00",0,0,0,C-TErBQGPzAFnYWrq0Idrw,Melissa,6,"2013-04-13 00:00:00",1,2,0,0,4.14,0,0,0,0,0,0,0,0,0,0,1
oH6QAuoTLFaX97oqqpLTMg,"Familia Pizzeria",Southwest,"8090 S Durango Dr","Las Vegas",NV,89113,36.0425,-115.278,4,300,1,F_J_E95djx64iV4I-Q5lNQ,oH6QAuoTLFaX97oqqpLTMg,C2C0GPKvzWWnP57Os9eQ0w,4,"2009-12-15 00:00:00",2,0,0,C2C0GPKvzWWnP57Os9eQ0w,Clint,1113,"2009-06-24 00:00:00",2830,1934,2000,112,3.64,196,22,20,5,25,126,394,449,449,265,119
uE1sIGWRJwpLPN858FRPRw,"Hershey's Chocolate World","The Strip","3790 Las Vegas Blvd S","Las Vegas",NV,89109,36.102,-115.174,3.5,299,1,TN3wqN1d6ee9bCmIL6DXJg,uE1sIGWRJwpLPN858FRPRw,C2C0GPKvzWWnP57Os9eQ0w,3,"2014-07-09 00:00:00",4,1,3,C2C0GPKvzWWnP57Os9eQ0w,Clint,1113,"2009-06-24 00:00:00",2830,1934,2000,112,3.64,196,22,20,5,25,126,394,449,449,265,119
EZ4TljJvGenxrkM4JsqtZg,Sushi-ko,Northwest,"7101 W Craig Rd","Las Vegas",NV,89129,36.24,-115.25,3.5,297,1,hOkGaLbzZE8JIVi68PzHMQ,EZ4TljJvGenxrkM4JsqtZg,C2etMd_i_ZRR3T-4zE_L4w,2,"2016-10-30 00:00:00",0,0,0,C2etMd_i_ZRR3T-4zE_L4w,Jill,21,"2014-10-26 00:00:00",0,0,0,0,3.45,1,0,0,0,0,0,0,0,0,0,0
d6_UHGiMQb5_m8mi_tRc2Q,"Mermaid's Casino",Downtown,"32 Fremont St","Las Vegas",NV,89136,36.1715,-115.145,3.5,298,0,Cja-j-ni_CTAqBJp7BYWlg,d6_UHGiMQb5_m8mi_tRc2Q,C2LrqqSUDPKZW1AlRcqnuQ,1,"2007-11-24 00:00:00",1,3,1,C2LrqqSUDPKZW1AlRcqnuQ,Melissa,538,"2007-08-29 00:00:00",70,63,46,67,3.74,51,5,3,6,13,34,36,76,76,39,4
SzzrUeJGnl_LQAJXMK8wQw,"Omoide Noodles & Bowls",Southwest,"7745 S Rainbow Blvd","Las Vegas",NV,89139,36.0477,-115.244,3.5,295,1,_MJUc_3bXIzbcJGbedwzaQ,SzzrUeJGnl_LQAJXMK8wQw,c2MQ_LPuvtiiKFR_-OY9pg,3,"2015-09-27 00:00:00",4,2,4,c2MQ_LPuvtiiKFR_-OY9pg,Jennifer,326,"2012-07-23 00:00:00",62,47,29,44,3.87,39,5,0,3,0,9,27,59,59,31,7
d6_UHGiMQb5_m8mi_tRc2Q,"Mermaid's Casino",Downtown,"32 Fremont St","Las Vegas",NV,89136,36.1715,-115.145,3.5,298,0,_YVrRJXJGsBN47spVh0zlA,d6_UHGiMQb5_m8mi_tRc2Q,c33Z36u5N8h5JgYsnweXlw,4,"2008-02-26 00:00:00",2,2,3,c33Z36u5N8h5JgYsnweXlw,Cait,44,"2008-02-04 00:00:00",46,31,39,6,3.33,10,0,1,4,0,0,6,10,10,3,0
oH6QAuoTLFaX97oqqpLTMg,"Familia Pizzeria",Southwest,"8090 S Durango Dr","Las Vegas",NV,89113,36.0425,-115.278,4,300,1,vmoU_b_qs98OKbGp6f882w,oH6QAuoTLFaX97oqqpLTMg,C3RfE3tw-icJ-5gUt4v8TQ,4,"2013-07-13 00:00:00",0,0,0,C3RfE3tw-icJ-5gUt4v8TQ,Mike,10,"2011-01-16 00:00:00",0,0,0,0,4.36,0,0,0,0,0,0,1,0,0,0,0
pDSl9xdKJCdN4vu8z26cEA,"Coyote Ugly Saloon","The Strip","3790 Las Vegas Blvd S","Las Vegas",NV,89109,36.1015,-115.174,2.5,297,1,qBGo8eRzHvfqPqyXbVs0Yg,pDSl9xdKJCdN4vu8z26cEA,C4-DtyZClKlyIi9_9xc5AA,3,"2011-03-07 00:00:00",0,1,0,C4-DtyZClKlyIi9_9xc5AA,Marty,314,"2010-07-15 00:00:00",17,22,0,14,3.87,2,2,3,0,0,7,2,4,4,12,0
dZB5VuI4mCVRz8qQUwUgCg,"Krazy Sushi",Centennial,"7160 N Durango Dr, Ste 140","Las Vegas",NV,89149,36.2915,-115.287,3.5,300,1,sZ_QFLRLpHYlMMaxf5G2Iw,dZB5VuI4mCVRz8qQUwUgCg,c5oYE9tK0Rb0lSUREw1lxQ,4,"2015-05-04 00:00:00",0,0,1,c5oYE9tK0Rb0lSUREw1lxQ,Va,54,"2013-01-22 00:00:00",11,3,0,1,2.85,0,0,0,0,0,0,3,1,1,0,0
AoGCnRtwifZ2gTGHtg8KTw,"Tokyo Sushi House",Summerlin,"10040 W Cheyenne Ave, Ste 150","Las Vegas",NV,89129,36.2189,-115.314,3,298,0,HXrkc8PSrajx-gtc9SEDLQ,AoGCnRtwifZ2gTGHtg8KTw,C5Tu5pyz7bGImHcZ685F6A,4,"2016-01-20 00:00:00",0,0,0,C5Tu5pyz7bGImHcZ685F6A,Marcia,31,"2014-08-12 00:00:00",19,9,17,3,4.45,1,1,0,0,0,1,5,4,4,0,1
oH6QAuoTLFaX97oqqpLTMg,"Familia Pizzeria",Southwest,"8090 S Durango Dr","Las Vegas",NV,89113,36.0425,-115.278,4,300,1,ZwQKV_xaOBanysCIBd3JcA,oH6QAuoTLFaX97oqqpLTMg,C690KeIEqm1K0U97MHVMWQ,5,"2016-03-24 00:00:00",0,0,0,C690KeIEqm1K0U97MHVMWQ,Joshua,20,"2014-03-26 00:00:00",1,0,0,0,3.9,0,0,0,0,0,1,1,0,0,0,0
aS1qJzTGyluRT2tJ09Jbaw,"Magal BBQ",Chinatown,"4240 Spring Mountain Rd","Las Vegas",NV,89102,36.1268,-115.197,4.5,299,1,jqF3pWqSuU4V43YhObrkpg,aS1qJzTGyluRT2tJ09Jbaw,c69V2Q9-o0vxHwzCDFm3dw,5,"2016-07-04 00:00:00",0,0,1,c69V2Q9-o0vxHwzCDFm3dw,Derick,6,"2012-09-22 00:00:00",2,1,0,0,5,0,0,0,0,0,2,3,0,0,0,0
W90h9VXUSdRz1_uJhweVPQ,Yusho,"The Strip","3770 Las Vegas Blvd S","Las Vegas",NV,89109,36.1045,-115.177,3,297,0,xiph-aXiJYChWD8tRbkvCg,W90h9VXUSdRz1_uJhweVPQ,c6KOkSeg4MWPPrzEXnKS7g,1,"2016-10-30 00:00:00",0,0,0,c6KOkSeg4MWPPrzEXnKS7g,Andy,13,"2013-01-04 00:00:00",0,1,0,0,3.15,0,0,0,0,0,1,0,0,0,0,0
SzzrUeJGnl_LQAJXMK8wQw,"Omoide Noodles & Bowls",Southwest,"7745 S Rainbow Blvd","Las Vegas",NV,89139,36.0477,-115.244,3.5,295,1,axdd6oLp8PaTtLYS6whTWw,SzzrUeJGnl_LQAJXMK8wQw,C6WmxsEbY3E-U3U93FDGVg,4,"2015-05-12 00:00:00",0,0,0,C6WmxsEbY3E-U3U93FDGVg,Richard,7,"2014-05-01 00:00:00",4,1,3,0,4.43,0,0,0,0,0,0,1,0,0,0,0
w6zW6gIyg1sI5V6Wag_SYg,"Teppan Bento",Southeast,"467 E Silverado Ranch, Unit 125","Las Vegas",NV,89183,36.0125,-115.153,4.5,299,1,PZPRHkpxZRozhGKg3ggIww,w6zW6gIyg1sI5V6Wag_SYg,C6Xf_UzV_RpbT3j42Lweiw,1,"2016-06-26 00:00:00",6,2,2,C6Xf_UzV_RpbT3j42Lweiw,J,24,"2016-04-30 00:00:00",33,3,8,0,2.68,0,0,0,0,0,1,1,0,0,0,0
dZB5VuI4mCVRz8qQUwUgCg,"Krazy Sushi",Centennial,"7160 N Durango Dr, Ste 140","Las Vegas",NV,89149,36.2915,-115.287,3.5,300,1,ZwSZtPwODBCPq63ngUdz7w,dZB5VuI4mCVRz8qQUwUgCg,c9YHcxN9bsWYMmpUJsPwPQ,2,"2017-11-27 00:00:00",0,0,0,c9YHcxN9bsWYMmpUJsPwPQ,Tanesha,12,"2016-03-15 00:00:00",32,1,4,1,3.42,0,0,0,0,0,0,0,0,0,0,1
pDSl9xdKJCdN4vu8z26cEA,"Coyote Ugly Saloon","The Strip","3790 Las Vegas Blvd S","Las Vegas",NV,89109,36.1015,-115.174,2.5,297,1,t4YyNqWp5PFNe55MdAQtuw,pDSl9xdKJCdN4vu8z26cEA,Ca2o0SwiAoA8qGNa9_JGTA,1,"2009-08-06 00:00:00",8,9,6,Ca2o0SwiAoA8qGNa9_JGTA,Amber,7,"2009-06-15 00:00:00",11,11,10,4,3.25,2,4,3,2,0,2,1,6,6,3,3
dZB5VuI4mCVRz8qQUwUgCg,"Krazy Sushi",Centennial,"7160 N Durango Dr, Ste 140","Las Vegas",NV,89149,36.2915,-115.287,3.5,300,1,15JhLpAyDsZ4XgN4e-Qwvw,dZB5VuI4mCVRz8qQUwUgCg,CAEGtzMqWYqESERn-GPH-A,5,"2009-07-02 00:00:00",7,2,7,CAEGtzMqWYqESERn-GPH-A,Jason,66,"2008-05-18 00:00:00",148,115,100,13,3.94,3,1,0,0,0,5,7,5,5,1,1
EZ4TljJvGenxrkM4JsqtZg,Sushi-ko,Northwest,"7101 W Craig Rd","Las Vegas",NV,89129,36.24,-115.25,3.5,297,1,i0ETb859-zS1H95PNuj5aA,EZ4TljJvGenxrkM4JsqtZg,CAEGtzMqWYqESERn-GPH-A,5,"2009-03-29 00:00:00",2,2,2,CAEGtzMqWYqESERn-GPH-A,Jason,66,"2008-05-18 00:00:00",148,115,100,13,3.94,3,1,0,0,0,5,7,5,5,1,1
d6_UHGiMQb5_m8mi_tRc2Q,"Mermaid's Casino",Downtown,"32 Fremont St","Las Vegas",NV,89136,36.1715,-115.145,3.5,298,0,c9-VG3lsLBBS_aOAoQWSUA,d6_UHGiMQb5_m8mi_tRc2Q,CaF1DkQbHn4sWhx3qJd5bQ,4,"2012-11-10 00:00:00",0,0,0,CaF1DkQbHn4sWhx3qJd5bQ,Ron,251,"2010-07-23 00:00:00",317,58,25,7,3.19,2,0,0,0,0,12,10,9,9,1,2
fTtkz2RhWNAp6jKiIzXf_A,"Capriotti's Sandwich Shop","The Strip","322 W. Sahara","Las Vegas",NV,89102,36.1441,-115.161,4,296,1,JfIjg0SOxmGvli_owUMHzw,fTtkz2RhWNAp6jKiIzXf_A,caqy8VV1OnNja10LM9QnVA,4,"2010-06-25 00:00:00",0,0,0,caqy8VV1OnNja10LM9QnVA,Ed,211,"2010-05-15 00:00:00",4,3,0,2,4.09,1,1,0,0,0,1,0,0,0,0,0
78XbdLi5e42XDxgnxuYacg,"Ohjah Japanese Steakhouse Sushi & Hibachi Flamingo","Spring Valley","10144 W Flamingo Rd","Las Vegas",NV,89147,36.1154,-115.314,4.5,299,1,sc-_sNgaMawWEkblmtT26w,78XbdLi5e42XDxgnxuYacg,CaRNiolmn733FLQKaq1YeA,4,"2013-02-27 00:00:00",1,0,1,CaRNiolmn733FLQKaq1YeA,Pat,11,"2013-02-27 00:00:00",4,0,0,0,3.69,0,0,0,0,0,0,0,0,0,0,0
uE1sIGWRJwpLPN858FRPRw,"Hershey's Chocolate World","The Strip","3790 Las Vegas Blvd S","Las Vegas",NV,89109,36.102,-115.174,3.5,299,1,A8ub1i9blpllY-RsrzpUaA,uE1sIGWRJwpLPN858FRPRw,cb4hJsOIuaCcICZDoG-LkA,4,"2017-08-03 00:00:00",0,0,0,cb4hJsOIuaCcICZDoG-LkA,Eddie,44,"2008-07-30 00:00:00",5,3,2,0,3.78,0,1,0,0,0,0,1,1,1,0,0
w6zW6gIyg1sI5V6Wag_SYg,"Teppan Bento",Southeast,"467 E Silverado Ranch, Unit 125","Las Vegas",NV,89183,36.0125,-115.153,4.5,299,1,wWhb8SljtStIOEcMVxw3OA,w6zW6gIyg1sI5V6Wag_SYg,cbe6OifsNSj_qc5hYrWzmA,5,"2015-12-28 00:00:00",0,1,0,cbe6OifsNSj_qc5hYrWzmA,Jo,14,"2011-07-14 00:00:00",0,0,2,0,4.71,0,1,0,0,0,1,0,0,0,0,0
pDSl9xdKJCdN4vu8z26cEA,"Coyote Ugly Saloon","The Strip","3790 Las Vegas Blvd S","Las Vegas",NV,89109,36.1015,-115.174,2.5,297,1,QTsvuyQo5p_q4qewYLGcnw,pDSl9xdKJCdN4vu8z26cEA,cBFSemxHDblNFtrd2O-kmw,1,"2009-09-01 00:00:00",0,1,1,cBFSemxHDblNFtrd2O-kmw,Carley,16,"2008-09-15 00:00:00",0,0,0,2,3.75,0,0,0,0,0,1,0,1,1,0,0
uE1sIGWRJwpLPN858FRPRw,"Hershey's Chocolate World","The Strip","3790 Las Vegas Blvd S","Las Vegas",NV,89109,36.102,-115.174,3.5,299,1,h_vPSdhIhhiUyvqFWJo5wQ,uE1sIGWRJwpLPN858FRPRw,cBHpCILTg5WAIHozzzOsKg,4,"2014-08-31 00:00:00",0,0,0,cBHpCILTg5WAIHozzzOsKg,Brandon,49,"2008-05-23 00:00:00",2,1,1,0,4.25,0,0,0,0,0,2,1,0,0,0,0
pDSl9xdKJCdN4vu8z26cEA,"Coyote Ugly Saloon","The Strip","3790 Las Vegas Blvd S","Las Vegas",NV,89109,36.1015,-115.174,2.5,297,1,zDUSHQ3pkufKK9YdkmKkLA,pDSl9xdKJCdN4vu8z26cEA,CBJqpDOvTJPyuAA_8ybSPw,1,"2017-05-01 00:00:00",2,2,0,CBJqpDOvTJPyuAA_8ybSPw,Ulyana,1,"2017-05-01 00:00:00",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
d6_UHGiMQb5_m8mi_tRc2Q,"Mermaid's Casino",Downtown,"32 Fremont St","Las Vegas",NV,89136,36.1715,-115.145,3.5,298,0,rGK9R6olLrfO-JzEDCjH8Q,d6_UHGiMQb5_m8mi_tRc2Q,cBSYFg0yZ7ua5Fl_xcsfNQ,1,"2009-06-03 00:00:00",1,0,0,cBSYFg0yZ7ua5Fl_xcsfNQ,Laura,189,"2008-06-08 00:00:00",236,171,197,9,2.92,7,2,0,4,0,4,13,15,15,7,2
pDSl9xdKJCdN4vu8z26cEA,"Coyote Ugly Saloon","The Strip","3790 Las Vegas Blvd S","Las Vegas",NV,89109,36.1015,-115.174,2.5,297,1,wtZ3j6qTTv0atRj4JbLtmw,pDSl9xdKJCdN4vu8z26cEA,cBszjP0z0XNdJq1xxHb0rA,1,"2017-04-05 00:00:00",4,1,0,cBszjP0z0XNdJq1xxHb0rA,Cynthia,16,"2013-10-20 00:00:00",1,0,0,0,3.44,0,0,0,0,0,0,1,0,0,0,0
EZ4TljJvGenxrkM4JsqtZg,Sushi-ko,Northwest,"7101 W Craig Rd","Las Vegas",NV,89129,36.24,-115.25,3.5,297,1,qEdMnuczvD1-sr4lJLt68g,EZ4TljJvGenxrkM4JsqtZg,cBu3rNowiGfhq2Zn0vsWYg,1,"2017-03-02 00:00:00",0,0,0,cBu3rNowiGfhq2Zn0vsWYg,"Jo Ann",4,"2010-09-24 00:00:00",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
fTtkz2RhWNAp6jKiIzXf_A,"Capriotti's Sandwich Shop","The Strip","322 W. Sahara","Las Vegas",NV,89102,36.1441,-115.161,4,296,1,0jBGov35Nf4LHH8YVDRqqw,fTtkz2RhWNAp6jKiIzXf_A,Cbw1IKmtlycJeZgxLImcUQ,5,"2009-07-03 00:00:00",1,0,0,Cbw1IKmtlycJeZgxLImcUQ,Fuzzysaurus,130,"2008-07-25 00:00:00",4,7,7,12,4.19,6,6,1,0,2,2,6,11,11,8,0
pDSl9xdKJCdN4vu8z26cEA,"Coyote Ugly Saloon","The Strip","3790 Las Vegas Blvd S","Las Vegas",NV,89109,36.1015,-115.174,2.5,297,1,tm6Tzi2tYITWDe9rM2MXBg,pDSl9xdKJCdN4vu8z26cEA,Cc1nCwhvA7UxsRnBE-FLCQ,4,"2017-05-26 00:00:00",3,3,2,Cc1nCwhvA7UxsRnBE-FLCQ,Nichole,663,"2006-06-03 00:00:00",2563,462,1780,69,4.04,34,7,5,3,3,29,70,63,63,28,6
fTtkz2RhWNAp6jKiIzXf_A,"Capriotti's Sandwich Shop","The Strip","322 W. Sahara","Las Vegas",NV,89102,36.1441,-115.161,4,296,1,IcjUuVGAj4EzPkhgLzkP8g,fTtkz2RhWNAp6jKiIzXf_A,Cc8ES37G2X4ODEqDsScPBw,4,"2014-02-26 00:00:00",0,0,0,Cc8ES37G2X4ODEqDsScPBw,My,45,"2013-12-22 00:00:00",17,4,9,0,3.64,0,1,0,0,0,0,1,1,1,1,0
SzzrUeJGnl_LQAJXMK8wQw,"Omoide Noodles & Bowls",Southwest,"7745 S Rainbow Blvd","Las Vegas",NV,89139,36.0477,-115.244,3.5,295,1,ciYP2C14pe1J0PoDDLz3dA,SzzrUeJGnl_LQAJXMK8wQw,ccKkQ59G7IoVbHV_YqRrIA,5,"2016-05-01 00:00:00",0,1,0,ccKkQ59G7IoVbHV_YqRrIA,Katherine,6,"2014-08-12 00:00:00",1,1,0,0,4.33,0,0,0,0,0,0,1,0,0,0,0
cNx3qzQ55JXpjZEt4lc7Tg,"Recess Italian Ice & Desserts","Spring Valley","5035 S Fort Apache Rd, Ste 104","Las Vegas",NV,89148,36.0977,-115.298,4,300,1,QO6NLBpmhaFk_tNlu5HF3g,cNx3qzQ55JXpjZEt4lc7Tg,cCl-5P1oaF3_wTvzJ6VRuA,5,"2017-09-01 00:00:00",0,0,0,cCl-5P1oaF3_wTvzJ6VRuA,Josh,1,"2016-07-25 00:00:00",0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
cNx3qzQ55JXpjZEt4lc7Tg,"Recess Italian Ice & Desserts","Spring Valley","5035 S Fort Apache Rd, Ste 104","Las Vegas",NV,89148,36.0977,-115.298,4,300,1,ACZ-lojLsdytIxP-us6MIQ,cNx3qzQ55JXpjZEt4lc7Tg,cdB_dIYHieklXNyvmrXweA,5,"2016-10-13 00:00:00",0,0,0,cdB_dIYHieklXNyvmrXweA,Adrian,65,"2014-12-06 00:00:00",3,3,4,1,4.43,1,0,0,1,0,0,2,1,1,1,2
uE1sIGWRJwpLPN858FRPRw,"Hershey's Chocolate World","The Strip","3790 Las Vegas Blvd S","Las Vegas",NV,89109,36.102,-115.174,3.5,299,1,LTV7k0HCnXhHwfivwIC3xg,uE1sIGWRJwpLPN858FRPRw,CDvhiRiczAq0M5pktyiyog,4,"2015-04-25 00:00:00",12,12,11,CDvhiRiczAq0M5pktyiyog,Mike,607,"2011-05-29 00:00:00",7565,5553,5942,62,3.45,211,41,30,4,8,147,425,405,405,191,116
Po0QGzgwFrfnGJEi_akCjA,"KG BBQ",Chinatown,"4355 Spring Mountain Rd, Ste 201","Las Vegas",NV,89102,36.1259,-115.198,3,299,1,IQppHwuUHZo0Sx-BVAogTw,Po0QGzgwFrfnGJEi_akCjA,CeQh69cx7UEcAcqM-zFMuw,4,"2016-02-07 00:00:00",25,10,23,CeQh69cx7UEcAcqM-zFMuw,Shaina,128,"2011-12-08 00:00:00",1136,119,705,44,3.55,27,3,0,1,0,11,29,32,32,22,14
w6zW6gIyg1sI5V6Wag_SYg,"Teppan Bento",Southeast,"467 E Silverado Ranch, Unit 125","Las Vegas",NV,89183,36.0125,-115.153,4.5,299,1,YTkxtYS7YR1xAnwLYf4Ytg,w6zW6gIyg1sI5V6Wag_SYg,cEQK7dp-xipwicdqMMV0yg,5,"2016-08-10 00:00:00",0,0,0,cEQK7dp-xipwicdqMMV0yg,Erik,18,"2012-09-27 00:00:00",6,5,1,1,3.56,0,0,0,0,0,0,1,1,1,0,0
EZ4TljJvGenxrkM4JsqtZg,Sushi-ko,Northwest,"7101 W Craig Rd","Las Vegas",NV,89129,36.24,-115.25,3.5,297,1,xZXxIJ2-hljJSkXEEnjVGw,EZ4TljJvGenxrkM4JsqtZg,CettlhPM3OPiIuC1yYxXcQ,5,"2016-04-24 00:00:00",0,0,0,CettlhPM3OPiIuC1yYxXcQ,Tim,3,"2011-05-22 00:00:00",1,0,1,0,4.67,0,0,0,0,0,0,0,0,0,0,0
AoGCnRtwifZ2gTGHtg8KTw,"Tokyo Sushi House",Summerlin,"10040 W Cheyenne Ave, Ste 150","Las Vegas",NV,89129,36.2189,-115.314,3,298,0,WckPBXt8oJEZq4hgcU8GuQ,AoGCnRtwifZ2gTGHtg8KTw,cFGco1NjfxmlIiMVSIegEg,1,"2016-07-22 00:00:00",0,0,0,cFGco1NjfxmlIiMVSIegEg,Michael,5,"2016-06-23 00:00:00",0,0,0,0,3.8,0,0,0,0,0,0,0,0,0,0,0
oH6QAuoTLFaX97oqqpLTMg,"Familia Pizzeria",Southwest,"8090 S Durango Dr","Las Vegas",NV,89113,36.0425,-115.278,4,300,1,FgY95tROOJbJ2Tv5GEmGCQ,oH6QAuoTLFaX97oqqpLTMg,cFubXywYZHvmwwKb5spgQQ,4,"2011-03-01 00:00:00",0,0,0,cFubXywYZHvmwwKb5spgQQ,Darin,122,"2010-09-07 00:00:00",4,1,0,1,3.63,0,0,0,1,0,3,0,2,2,2,0
W90h9VXUSdRz1_uJhweVPQ,Yusho,"The Strip","3770 Las Vegas Blvd S","Las Vegas",NV,89109,36.1045,-115.177,3,297,0,9kLZ9Av2Puse1jNtNO-gmw,W90h9VXUSdRz1_uJhweVPQ,cGAP9FXklf1LDLh6_QmHdA,5,"2014-08-27 00:00:00",0,0,0,cGAP9FXklf1LDLh6_QmHdA,Trey,9,"2011-05-26 00:00:00",0,0,0,0,4.89,0,1,0,0,0,0,0,0,0,0,0
aS1qJzTGyluRT2tJ09Jbaw,"Magal BBQ",Chinatown,"4240 Spring Mountain Rd","Las Vegas",NV,89102,36.1268,-115.197,4.5,299,1,ke31yc0ZmIGozRvceyzXTQ,aS1qJzTGyluRT2tJ09Jbaw,CGOCj9AOKf8pZsj_ftG9-A,5,"2017-02-04 00:00:00",0,0,0,CGOCj9AOKf8pZsj_ftG9-A,Viensamay,17,"2014-10-04 00:00:00",1,0,1,1,4.33,0,0,0,0,0,0,1,0,0,0,0
aS1qJzTGyluRT2tJ09Jbaw,"Magal BBQ",Chinatown,"4240 Spring Mountain Rd","Las Vegas",NV,89102,36.1268,-115.197,4.5,299,1,Oi3uoKW_gvW8869jMYKwyg,aS1qJzTGyluRT2tJ09Jbaw,cGtyYLQStwUhgxhAd_eBvg,4,"2017-01-03 00:00:00",1,0,0,cGtyYLQStwUhgxhAd_eBvg,Edward,391,"2014-11-15 00:00:00",174,25,3,13,4.16,0,0,0,0,0,3,4,3,3,4,2
oH6QAuoTLFaX97oqqpLTMg,"Familia Pizzeria",Southwest,"8090 S Durango Dr","Las Vegas",NV,89113,36.0425,-115.278,4,300,1,-wuebnQ0nY2-O8Z_2POZEg,oH6QAuoTLFaX97oqqpLTMg,cg_BJB0x-Vv4qYVqowWyLw,3,"2015-10-12 00:00:00",0,0,0,cg_BJB0x-Vv4qYVqowWyLw,Rachel,28,"2010-02-11 00:00:00",12,1,3,0,3.93,0,0,0,0,0,2,1,0,0,0,1
